file_name,Begin_Time,End_Time,Low_Freq,High_Freq,Center_Freq,Peak_Freq,Call_type,duration,bw
218.enc.11.csv,252.9019425,253.8959418,597.786,1078.899,773.438,726.562,dws,0.9939993,481.113
218.enc.11.csv,256.716016,258.6814866,1682.657,2014.76,1851.562,1851.562,flatws,1.9654706,332.103
218.enc.11.csv,262.3195936,264.4688051,642.066,974.17,843.75,914.062,flatws,2.1492115,332.104
218.enc.11.csv,266.0060493,266.2672386,682.2,1084.5,890.625,890.625,dws,0.2611893,402.3
218.enc.11.csv,266.1781521,267.0231403,1660.517,1904.059,1804.688,1828.125,flatws,0.8449882,243.542
218.enc.11.csv,266.557315,266.9376882,2501.845,2634.686,2578.125,2578.125,flatws,0.3803732,132.841
218.enc.11.csv,271.9376311,272.9732616,642.066,1062.731,937.5,914.062,flatws,1.0356305,420.665
218.enc.11.csv,276.1493755,276.3864197,647.2,1364.4,937.5,937.5,dws,0.2370442,717.2
218.enc.11.csv,281.9447597,282.2534712,664.207,974.17,796.875,796.875,flatws,0.3087115,309.963
218.enc.11.csv,283.2193912,284.2557706,597.786,907.749,796.875,796.875,flatws,1.0363794,309.963
218.enc.11.csv,288.1670042,289.5878908,631.579,1431.579,843.75,914.062,dws.seg,1.4208866,800
218.enc.11.csv,294.4732226,294.8318201,623.917,1239.852,914.062,796.875,dws,0.3585975,615.935
218.enc.11.csv,296.2210221,297.1967622,642.066,1195.572,914.062,890.625,dws.seq,0.9757401,553.506
218.enc.11.csv,298.8290651,299.4059745,708.487,907.749,843.75,843.75,flatws,0.5769094,199.262
218.enc.11.csv,309.9812356,310.4332906,686.347,1073.684,937.5,937.5,dws,0.452055,387.337
218.enc.11.csv,313.1346733,313.4621083,354,1211.2,750,703.125,dws.seq,0.327435,857.2
218.enc.11.csv,313.393587,313.8731881,819.9,1453.4,1125,1148.438,nws,0.4796011,633.5
218.enc.11.csv,313.889726,314.2627718,298.1,1439.114,703.125,703.125,dws.seq,0.3730458,1141.014
218.enc.11.csv,320.8327927,321.1056553,597.786,1099.4,960.938,960.938,dws,0.2728626,501.614
218.enc.11.csv,321.1017573,321.4252943,730.627,1129.151,890.625,937.5,uws,0.323537,398.524
218.enc.11.csv,321.4564786,321.7371372,819.188,1099.4,960.938,937.5,flatws,0.2806586,280.212
218.enc.11.csv,321.7761176,322.1503291,708.1,1080.7,937.5,960.938,dws,0.3742115,372.6
218.enc.11.csv,324.2474728,324.7464215,774.908,1084.871,960.938,960.938,flatws,0.4989487,309.963
218.enc.11.csv,324.7581156,325.1167349,559,1136.6,890.625,960.938,dws,0.3586193,577.6
218.enc.11.csv,335.0383987,336.3325469,633.5,2048.78,867.188,726.562,dws.seq,1.2941482,1415.28
218.enc.11.csv,336.3312581,336.7806079,708.487,885.609,820.312,820.312,flatws,0.4493498,177.122
218.enc.11.csv,342.1404367,343.4309517,465.8,1261.993,914.062,750,modws,1.290515,796.193
218.enc.11.csv,344.7926336,345.3422567,442.804,1221.053,937.5,960.938,modws,0.5496231,778.249
218.enc.11.csv,348.3191765,348.6719865,670.8,1043.5,914.062,937.5,dws,0.35281,372.7
218.enc.11.csv,358.8991983,360.5254319,526.316,1431.579,820.312,820.312,modws.seg,1.6262336,905.263
218.enc.11.csv,361.427778,362.11686,395.147,3719.557,914.062,914.062,pulse.n,0.689082,3324.41
218.enc.11.csv,366.8277133,367.1551484,682.8,1263.2,960.938,796.875,dws,0.3274351,580.4
218.enc.11.csv,380.8379029,381.2117771,1173.432,1439.114,1265.625,1265.625,flatws,0.3738742,265.682
218.enc.11.csv,387.5556632,388.7960109,652.632,1115.789,914.062,960.938,modws,1.2403477,463.157
218.enc.11.csv,398.4650854,399.4904395,800,2484.211,984.375,960.938,uws,1.0253541,1684.211
218.enc.11.csv,404.0711022,404.8538834,1549.815,2905.263,1875,1804.688,dws,0.7827812,1355.448
218.enc.11.csv,405.0413137,405.7197112,1571.956,2932.409,1804.688,1804.688,dws,0.6783975,1360.453
218.enc.11.csv,410.9707642,411.3399926,996.31,1284.133,1148.438,1148.438,dws,0.3692284,287.823
218.enc.11.csv,414.747512,415.2105751,811.5,1894.737,984.375,960.938,dws.seq,0.4630631,1083.237
218.enc.11.csv,417.3388915,418.1852131,1084.871,2523.985,1640.625,1382.812,dws,0.8463216,1439.114
218.enc.11.csv,419.2807597,419.5926026,464.945,1081.456,820.312,843.75,dws,0.3118429,616.511
218.enc.11.csv,423.6974396,424.8277244,708.487,1439.114,960.938,960.938,modws.m.seg,1.1302848,730.627
218.enc.11.csv,430.6459354,431.2361334,287.823,1173.432,914.062,914.062,dws,0.590198,885.609
218.enc.11.csv,442.1525564,442.8986558,642.066,929.889,843.75,820.312,flatws,0.7460994,287.823
218.enc.11.csv,453.0400764,453.6497112,1616.236,2214.022,1898.438,1921.875,aws,0.6096348,597.786
218.enc.11.csv,455.3406697,456.7960109,1373.358,5065.666,1640.625,1664.062,pulse.flat,1.4553412,3692.308
218.enc.11.csv,456.1717492,456.4329177,374.35,1164.645,656.25,867.188,dws,0.2611685,790.295
218.enc.11.csv,460.1462706,461.1986047,3409.594,6885.609,4101.562,3515.625,aws,1.0523341,3476.015
218.enc.11.csv,461.9057287,462.9357912,1594.096,4450.185,2554.688,2507.812,dws,1.0300625,2856.089
218.enc.11.csv,465.8463216,466.5701494,1771.218,1904.059,1875,1898.438,flatws,0.7238278,132.841
218.enc.11.csv,466.6937903,467.3263409,1638.376,3608.856,2601.562,2625,pulse.flat,0.6325506,1970.48
218.enc.11.csv,470.3913778,470.7772637,709.3,1341.9,984.375,984.375,dws,0.3858859,632.6
218.enc.11.csv,470.7221371,471.1525356,730.627,2147,867.188,867.188,dws,0.4303985,1416.373
218.enc.11.csv,476.9625046,477.8028795,3660.312,7129.151,4664.062,4101.562,aws.seg,0.8403749,3468.839
218.enc.11.csv,477.7866373,478.0347068,575.646,1102.253,796.875,773.438,dws,0.2480695,526.607
218.enc.11.csv,478.1945738,478.464694,509.225,1123.05,773.438,773.438,dws,0.2701202,613.825
218.enc.11.csv,502.1024453,502.6369642,708.487,1416.974,914.062,890.625,dws.seq,0.5345189,708.487
218.enc.11.csv,513.6024349,514.4042133,1483.395,1726.937,1593.75,1617.188,flatws,0.8017784,243.542
218.enc.11.csv,513.7938017,514.6324974,575.646,797.048,679.688,679.688,flatws,0.8386957,221.402
218.enc.11.csv,518.2783787,518.8792582,642.066,797.048,750,750,flatws,0.6008795,154.982
218.enc.11.csv,519.7695462,520.7745178,540.338,1157.895,750,773.438,dws,1.0049716,617.557
218.enc.11.csv,521.7888465,522.1085806,730.627,929.889,820.312,820.312,flatws,0.3197341,199.262
218.enc.11.csv,523.6213616,524.329552,664.207,1571.956,960.938,984.375,modws,0.7081904,907.749
218.enc.11.csv,533.7303077,533.9687947,715.789,1062.731,914.062,890.625,dws,0.238487,346.942
218.enc.11.csv,534.1707858,534.7321031,4007.38,5800.738,4289.062,4335.938,modws,0.5613173,1793.358
218.enc.11.csv,534.2604407,534.5812643,1793.358,2036.9,1898.438,1898.438,flatws,0.3208236,243.542
218.enc.11.csv,535.1841315,536.3131064,709.3,1704.797,937.5,984.375,modws.seg,1.1289749,995.497
218.enc.11.csv,538.4691958,539.3879002,575.646,1682.657,867.188,843.75,modws.seg,0.9187044,1107.011
218.enc.11.csv,540.039662,541.5727838,597.786,907.749,750,750,flatws,1.5331218,309.963
218.enc.11.csv,542.4573233,542.6834095,555.9,1092.7,890.625,890.625,dws,0.2260862,536.8
218.enc.11.csv,558.5649929,559.622895,553.506,885.609,773.438,679.688,flatws,1.0579021,332.103
218.enc.11.csv,561.1429332,561.627341,420.664,977.6,773.438,750,dws,0.4844078,556.936
218.enc.11.csv,562.1998438,562.8365556,800,1815.498,937.5,937.5,modws,0.6367118,1015.498
218.enc.11.csv,562.8160359,563.1853839,631.579,4210.526,820.312,750,pulse.d,0.369348,3578.947
218.enc.11.csv,573.6439146,574.1701495,1744.4,2191.882,1992.188,1968.75,dws,0.5262349,447.482
218.enc.11.csv,575.4895417,576.0469609,273.684,652.632,515.625,562.5,dws,0.5574192,378.948
218.enc.11.csv,582.1435142,582.8270836,2757.895,3692.308,3164.062,3210.938,modws,0.6835694,934.413
218.enc.11.csv,584.4024243,584.9009691,1350.554,1594.096,1429.688,1406.25,flatws,0.4985448,243.542
218.enc.11.csv,584.9598435,585.2054199,797.048,1018.45,937.5,937.5,flatws,0.2455764,221.402
218.enc.11.csv,587.5935221,588.0612261,597.786,1505.535,726.562,726.562,nws,0.467704,907.749
218.enc.11.csv,589.1581035,589.5200174,664.207,1682.657,1078.125,1007.812,nws,0.3619139,1018.45
218.enc.11.csv,591.5907335,592.477718,1831.579,3741.697,2437.5,2742.188,dws,0.8869845,1910.118
218.enc.11.csv,595.5760622,596.2416221,642.066,841.328,750,750,flatws,0.6655599,199.262
218.enc.11.csv,597.0893476,597.9032708,752.768,1881.919,890.625,843.75,modws,0.8139232,1129.151
218.enc.11.csv,604.5616837,606.9713217,96,11956.364,1710.938,117.188,pulse.flat,2.409638,11860.364
218.enc.11.csv,608.553454,610.4086593,211.2,11956.364,4968.75,1757.812,pulse.flat,1.8552053,11745.164
218.enc.11.csv,612.0855014,614.3941445,153.6,11912.727,5203.125,210.938,pulse.flat,2.3086431,11759.127
218.enc.11.csv,622.6222434,623.468565,2369.004,4937.269,3820.312,3960.938,dws,0.8463216,2568.265
218.enc.11.csv,648.9334498,649.7338023,730.627,1936.21,937.5,960.938,modws.seg,0.8003525,1205.583
218.enc.11.csv,650.88059,652.8328536,619.926,1221.053,984.375,984.375,modws,1.9522636,601.127
218.enc.11.csv,653.6506517,655.5217014,708.487,1306.273,960.938,984.375,modws.seg,1.8710497,597.786
218.enc.11.csv,664.5877349,665.0554389,332.103,1571.956,1007.812,1007.812,pulse.flat,0.467704,1239.853
218.enc.11.csv,667.1044282,667.6333792,354.244,1616.236,1007.812,1031.25,pulse.flat,0.528951,1261.992
218.enc.11.csv,670.9295793,671.4251228,420.664,3077.491,1007.812,1007.812,pulse.flat,0.4955435,2656.827
218.enc.11.csv,674.756995,675.347193,398.524,3143.911,1007.812,1031.25,pulse.flat,0.590198,2745.387
218.enc.11.csv,681.2437795,682.7124106,757.895,1705.263,984.375,984.375,dws.seq,1.4686311,947.368
218.enc.11.csv,684.7731409,686.1094382,265.683,12000,4101.562,4265.625,pulse.flat.seg,1.3362973,11734.317
218.enc.11.csv,780.7839528,781.5634595,619.926,7151.292,890.625,914.062,pulse.d,0.7795067,6531.366
218.enc.11.csv,781.6135707,781.9810525,1416.974,2014.76,1875,1875,dws,0.3674818,597.786
218.enc.11.csv,800.003325,800.4543254,708.487,1527.675,1007.812,937.5,nws,0.4510004,819.188
218.enc.11.csv,800.4128846,801.7109308,757.895,1439.114,960.938,960.938,modws,1.2980462,681.219
218.enc.11.csv,806.7100563,807.1800538,464.945,1084.871,937.5,867.188,dws,0.4699975,619.926
218.enc.11.csv,808.1038884,809.3986463,509.225,1660.517,867.188,867.188,modws,1.2947579,1151.292
218.enc.11.csv,913.4269851,913.972738,1350.554,1483.395,1429.688,1406.25,flatws,0.5457529,132.841
218.enc.11.csv,914.7483233,915.5455187,290.323,11593.548,1148.438,656.25,pulse.flat.seg,0.7971954,11303.225
218.enc.11.csv,918.0286575,919.0705495,509.225,968.421,843.75,750,dws,1.041892,459.196
218.enc.11.csv,918.2491637,919.0981128,2789.668,2944.649,2882.812,2882.812,flatws,0.8489491,154.981
218.enc.11.csv,920.5233831,921.3307294,819.188,1915.789,1031.25,984.375,dws,0.8073463,1096.601
218.enc.11.csv,927.8869801,928.5077597,752.768,885.609,843.75,843.75,flatws,0.6207796,132.841
218.enc.11.csv,931.8396318,932.596867,1040.59,1239.852,1148.438,1171.875,flatws,0.7572352,199.262
218.enc.11.csv,941.2683605,943.066794,3099.631,4516.605,3726.562,3726.562,modws,1.7984335,1416.974
218.enc.11.csv,997.052385,997.7852159,631.579,1463.415,960.938,984.375,dws,0.7328309,831.836
218.enc.11.csv,1006.339572,1007.438818,265.683,11957.895,914.062,421.875,pulse.flat.seg,1.099246,11692.212
218.enc.11.csv,1018.096461,1020.124697,332.103,11888.683,2695.312,726.562,pulse.flat.seg,2.028236,11556.58
218.enc.11.csv,1045.699313,1047.583932,252.632,9838.649,914.062,445.312,pulse.flat.seg,1.884619,9586.017
218.enc.11.csv,1048.09908,1049.727853,267.206,10021.053,843.75,820.312,pulse.flat.seg,1.628773,9753.847
218.enc.11.csv,1053.471885,1053.668915,907.749,1062.731,1007.812,1007.812,flatws,0.19703,154.982
218.enc.11.csv,1056.667798,1056.932405,907.749,1084.871,1031.25,1007.812,flatws,0.264607,177.122
218.enc.11.csv,1075.547499,1076.096682,553.506,1086.957,750,726.562,dws,0.549183,533.451
218.enc.11.csv,1142.278936,1144.379258,336.842,12000,1031.25,843.75,pulse.flat.seg,2.100322,11663.158
218.enc.11.csv,1145.289941,1146.64833,294.737,12000,1921.875,656.25,pulse.flat.seg,1.358389,11705.263
218.enc.11.csv,1146.760175,1147.130489,273.684,9094.737,492.188,492.188,pulse.a,0.370314,8821.053
218.enc.11.csv,1153.315626,1153.899757,708.487,905.263,820.312,750,flatws,0.584131,196.776
218.enc.11.csv,1155.944708,1156.455426,619.926,842.105,773.438,773.438,flatws,0.510718,222.179
218.enc.11.csv,1164.180376,1164.330709,453.543,11905.512,750,726.562,pulse.flat,0.150333,11451.969
218.enc.11.csv,1202.55729,1203.229835,526.316,6998.211,1101.562,984.375,pulse.d,0.672545,6471.895
218.enc.11.csv,1208.104028,1209.057912,642.066,6304.054,1148.438,1265.625,pulse.d,0.953884,5661.988
218.enc.11.csv,1218.997875,1219.535804,709.459,7520.27,1031.25,1031.25,pulse.d,0.537929,6810.811
218.enc.11.csv,1219.496824,1219.917811,851.351,5978.947,1406.25,1406.25,pulse.d,0.420987,5127.596
218.enc.11.csv,1220.767353,1221.219391,1368.421,7221.053,1828.125,1804.688,pulse.d,0.452038,5852.632
218.enc.11.csv,1355.556264,1356.005545,797.048,1129.151,937.5,914.062,dws,0.449281,332.103
218.enc.11.csv,1356.091925,1356.510887,996.31,1217.712,1125,1148.438,flatws,0.418962,221.402
218.enc.11.csv,1386.132583,1386.725084,708.487,1326.316,890.625,914.062,dws.seg,0.592501,617.829
218.enc.11.csv,1389.098953,1389.435398,420.664,1129.151,820.312,867.188,dws,0.336445,708.487
218.enc.11.csv,1398.242536,1399.365238,575.646,1195.572,843.75,890.625,dws.seg,1.122702,619.926
218.enc.11.csv,1415.662475,1415.92315,398.524,907.749,773.438,773.438,dws,0.260675,509.225
218.enc.11.csv,1523.565594,1524.144423,2258.303,2457.565,2390.625,2367.188,flatws,0.578829,199.262
218.enc.11.csv,1524.233575,1524.861159,3136.842,3476.015,3304.688,3281.25,modws,0.627584,339.173
218.enc.11.csv,1526.261283,1526.900022,2236.162,2413.284,2367.188,2296.875,flatws,0.638739,177.122
218.enc.11.csv,1544.589163,1544.916039,354.244,947.368,609.375,585.938,dws,0.326876,593.124
218.enc.11.csv,1545.090814,1546.058977,1600,2400,1898.438,1875,modws,0.968163,800
218.enc.11.csv,1549.172864,1549.456766,841.328,1040.59,984.375,984.375,flatws,0.283902,199.262
218.enc.11.csv,1562.315336,1562.56481,758.974,1136.842,984.375,984.375,aws,0.249474,377.868
218.enc.11.csv,1562.798692,1563.332723,752.768,1107.011,914.062,890.625,modws,0.534031,354.243
218.enc.11.csv,1563.86784,1564.234813,553.506,1284.133,773.438,750,nws,0.366973,730.627
218.enc.11.csv,1572.103239,1572.833698,1136.842,1682.657,1312.5,1312.5,dws,0.730459,545.815
218.enc.11.csv,1575.138227,1575.96461,410.256,4294.737,703.125,656.25,pulse.flat.seg.1,0.826383,3884.481
218.enc.11.csv,1581.917963,1582.140151,863.469,1040.59,984.375,984.375,flatws,0.222188,177.121
218.enc.11.csv,1589.222843,1589.889408,1497.436,2789.668,1875,1734.375,modws.seg,0.666565,1292.232
218.enc.11.csv,1655.796995,1656.10494,1571.956,1704.797,1664.062,1687.5,flatws,0.307945,132.841
218.enc.11.csv,1657.29277,1657.545569,1571.956,1726.937,1640.625,1640.625,flatws,0.252799,154.981
218.enc.11.csv,1677.369599,1677.669411,642.066,1173.432,820.312,773.438,dws,0.299812,531.366
218.enc.11.csv,1715.352619,1716.342861,642.066,841.328,796.875,796.875,flatws,0.990242,199.262
218.enc.11.csv,1718.745053,1719.28677,841.328,1062.731,984.375,960.938,flatws,0.541717,221.403
218.enc.11.csv,1723.524406,1723.995428,774.908,1062.731,984.375,960.938,flatws,0.471022,287.823
218.enc.11.csv,1723.992857,1724.566173,1410.526,2280.443,1710.938,1640.625,modws,0.573316,869.917
218.enc.11.csv,1724.909257,1726.105664,553.506,1284.133,820.312,679.688,modws.m.seg,1.196407,730.627
218.enc.11.csv,1732.712049,1734.586352,694.737,1936.842,914.062,867.188,modws.seg,1.874303,1242.105
218.enc.11.csv,1757.499801,1757.825048,1461.255,1594.096,1570.312,1570.312,flatws,0.325247,132.841
218.enc.11.csv,1775.768138,1776.068287,1394.872,1726.937,1570.312,1570.312,dws,0.300149,332.065
218.enc.11.csv,1777.211666,1777.710615,533.333,1018.45,867.188,820.312,dws,0.498949,485.117
218.enc.11.csv,1779.264885,1780.375826,797.048,1536.842,890.625,820.312,modws,1.110941,739.794
218.enc.11.csv,1800.178173,1802.204891,730.627,1594.096,914.062,867.188,dws.seq,2.026718,863.469
218.enc.11.csv,1805.123351,1805.361131,774.908,947.368,843.75,843.75,flatws,0.23778,172.46
218.enc.11.csv,1805.851869,1806.132942,442.804,597.786,515.625,492.188,flatws,0.281073,154.982
218.enc.11.csv,1806.815851,1807.030845,715.789,1062.731,914.062,914.062,dws,0.214994,346.942
218.enc.11.csv,1808.641287,1809.315647,797.048,929.889,890.625,890.625,flatws,0.67436,132.841
218.enc.11.csv,1818.738014,1818.975075,337.711,1431.579,726.562,515.625,dws,0.237061,1093.868
218.enc.11.csv,1827.874955,1828.419346,752.768,952.03,867.188,867.188,flatws,0.544391,199.262
218.enc.11.csv,1839.850108,1840.802709,819.188,1040.59,937.5,937.5,flatws,0.952601,221.402
218.enc.11.csv,1843.520936,1844.38321,589.474,1018.45,843.75,867.188,dws,0.862274,428.976
218.enc.11.csv,1854.542564,1854.771339,509.225,1148.718,726.562,679.688,dws,0.228775,639.493
218.enc.11.csv,1862.222552,1862.983994,547.368,2183.865,890.625,890.625,dws.seg,0.761442,1636.497
218.enc.11.csv,1863.91536,1864.296539,842.105,1062.731,960.938,960.938,flatws,0.381179,220.626
218.enc.11.csv,1866.357371,1867.520542,357.895,926.316,726.562,703.125,dws,1.163171,568.421
218.enc.11.csv,1880.876495,1882.497216,730.627,1107.011,960.938,960.938,flatws,1.620721,376.384
218.enc.11.csv,1888.76985,1889.058305,553.506,1084.871,914.062,914.062,dws,0.288455,531.365
218.enc.11.csv,1893.935899,1895.47532,3827.392,4804.428,4265.625,4687.5,modws,1.539421,977.036
218.enc.11.csv,1910.434297,1911.163692,752.768,1084.871,867.188,843.75,flatws.seg,0.729395,332.103
218.enc.11.csv,1919.190463,1919.747743,463.158,968.421,843.75,820.312,dws,0.55728,505.263
218.enc.11.csv,1921.056028,1921.483259,929.889,1129.151,1054.688,1054.688,flatws,0.427231,199.262
218.enc.11.csv,1922.561317,1922.926759,673.684,1151.292,914.062,890.625,modws,0.365442,477.608
218.enc.11.csv,1923.821806,1924.183645,715.789,1461.255,960.938,984.375,dws,0.361839,745.466
218.enc.11.csv,1947.802081,1949.010725,589.474,5130.59,984.375,960.938,pulse.flat.seg.2,1.208644,4541.116
218.enc.11.csv,1966.567865,1967.457062,752.768,1704.797,960.938,937.5,modws.t,0.889197,952.029
218.enc.11.csv,1972.975133,1973.841814,1926.199,2125.461,2039.062,2062.5,flatws,0.866681,199.262
218.enc.11.csv,1974.292658,1975.152632,6575.646,6730.627,6656.25,6656.25,flatws,0.859974,154.981
218.enc.11.csv,1976.323932,1977.071036,531.365,1350.554,843.75,703.125,dws.seq,0.747104,819.189
218.enc.11.csv,1993.990058,1994.945077,1515.789,1682.657,1617.188,1617.188,flatws,0.955019,166.868
218.enc.11.csv,1996.303277,1996.630765,715.789,1170.732,960.938,960.938,dws,0.327488,454.943
218.enc.11.csv,1996.40078,1997.44991,2009.756,3414.634,2695.312,2578.125,modws,1.04913,1404.878
218.enc.11.csv,2002.167562,2002.494997,1810.526,2751.22,2132.812,2062.5,dws,0.327435,940.694
218.enc.11.csv,2011.514737,2012.264458,929.889,1084.871,1007.812,1007.812,flatws.seg,0.749721,154.982
218.enc.11.csv,2016.75362,2017.829211,517.824,4589.474,960.938,1007.812,pulse.d,1.075591,4071.65
218.enc.11.csv,2020.893135,2022.096006,1600,3648.78,3093.75,3093.75,modws,1.202871,2048.78
218.enc.11.csv,2024.790602,2025.091269,730.627,1217.712,960.938,1007.812,aws,0.300667,487.085
218.enc.11.csv,2025.219949,2025.8318,509.225,1040.59,914.062,914.062,dws,0.611851,531.365
218.enc.11.csv,2027.285024,2027.724888,797.048,1107.011,937.5,937.5,modws,0.439864,309.963
218.enc.11.csv,2028.70459,2029.581426,1306.273,1660.517,1453.125,1453.125,flatws,0.876836,354.244
218.enc.11.csv,2029.694691,2030.060046,2610.526,3347.368,3210.938,3234.375,modws,0.365355,736.842
218.enc.11.csv,2033.684651,2035.326851,4538.745,6989.474,5226.562,5390.625,modws,1.6422,2450.729
218.enc.11.csv,2033.781661,2034.757401,1129.151,3276.753,1921.875,1945.312,dws,0.97574,2147.602
218.enc.11.csv,2035.116265,2035.805347,819.188,2302.583,1265.625,960.938,dws,0.689082,1483.395
218.enc.11.csv,2036.07885,2036.752567,1372.694,1505.535,1453.125,1453.125,flatws,0.673717,132.841
218.enc.11.csv,2042.789314,2043.329554,797.048,1018.45,890.625,890.625,flatws,0.54024,221.402
218.enc.11.csv,2052.354536,2052.916895,1660.517,2236.162,1945.312,1875,dws,0.562359,575.645
218.enc.11.csv,2065.462916,2066.016437,631.579,1170.732,960.938,984.375,dws,0.553521,539.153
218.enc.11.csv,2114.997708,2115.934859,673.684,2524.064,960.938,937.5,pulse.flat.seg.2,0.937151,1850.38
218.enc.11.csv,2120.294078,2120.555246,974.17,1151.292,1078.125,1054.688,flatws,0.261168,177.122
218.enc.11.csv,2120.585055,2121.348558,1904.059,3422.139,2554.688,1992.188,modws,0.763503,1518.08
218.enc.11.csv,2131.246011,2131.635815,929.889,1084.871,1007.812,1007.812,flatws,0.389804,154.982
218.enc.11.csv,2142.449018,2143.775485,715.789,1771.218,867.188,820.312,modws,1.326467,1055.429
218.enc.11.csv,2151.993159,2152.336186,597.786,752.768,679.688,679.688,flatws,0.343027,154.982
218.enc.11.csv,2168.196582,2169.24123,686.347,3284.211,1007.812,1054.688,pulse.flat.seg.2,1.044648,2597.864
218.enc.11.csv,2170.62738,2171.056262,905.263,2685.99,1078.125,1054.688,dws,0.428882,1780.727
218.enc.11.csv,2172.7445,2173.964219,686.347,3343.173,1007.812,1007.812,pulse.flat.seg.2,1.219719,2656.826
218.enc.11.csv,2181.966713,2183.046469,1483.395,1704.797,1593.75,1570.312,flatws.seg,1.079756,221.402
218.enc.11.csv,2182.013659,2182.992066,1813.953,3428.571,2929.688,2906.25,modws.seg,0.978407,1614.618
218.enc.11.csv,2198.865305,2199.66057,640.248,1942.312,914.062,914.062,modws.seg,0.795265,1302.064
218.enc.11.csv,2201.517614,2202.151569,562.852,1904.762,890.625,890.625,modws.seg,0.633955,1341.91
218.enc.11.csv,2212.94512,2213.670155,1461.255,1704.797,1546.875,1523.438,flatws.seg,0.725035,243.542
218.enc.11.csv,2213.603888,2213.849465,1018.45,1173.432,1078.125,1078.125,flatws,0.245577,154.982
218.enc.11.csv,2214.461456,2215.202083,797.048,996.31,890.625,937.5,flatws,0.740627,199.262
218.enc.11.csv,2219.934477,2220.702391,630.394,1735.45,890.625,937.5,modws.seg,0.767914,1105.056
218.enc.11.csv,2229.103119,2229.297739,423.28,1193.246,750,750,dws,0.19462,769.966
218.enc.11.csv,2231.885101,2232.323717,686.347,819.188,773.438,750,flatws,0.438616,132.841
218.enc.11.csv,2233.819036,2234.28342,398.524,1261.993,679.688,515.625,dws.seq,0.464384,863.469
218.enc.11.csv,2234.601833,2235.196977,332.103,1206.349,703.125,585.938,dws.seq,0.595144,874.246
218.enc.11.csv,2257.07302,2257.596403,1793.358,2590.406,2132.812,2156.25,dws,0.523383,797.048
218.enc.11.csv,2265.805776,2266.252922,398.524,1198.036,750,773.438,dws.seq,0.447146,799.512
218.enc.11.csv,2269.674196,2269.850601,746.318,1306.273,843.75,820.312,aws,0.176405,559.955
218.enc.11.csv,2269.988843,2270.186873,608.838,1296.236,867.188,843.75,dws,0.19803,687.398
218.enc.11.csv,2271.164471,2271.983059,765.957,1669.394,914.062,960.938,dws.seq,0.818588,903.437
218.enc.11.csv,2272.076808,2272.482007,1394.834,1571.956,1500,1500,flatws,0.405199,177.122
218.enc.11.csv,2272.287105,2272.836169,1549.815,1704.797,1664.062,1687.5,flatws,0.549064,154.982
218.enc.11.csv,2274.603441,2275.254413,432.079,996.31,820.312,820.312,dws,0.650972,564.231
218.enc.11.csv,2275.266107,2276.326373,730.627,885.609,843.75,843.75,flatws,1.060266,154.982
218.enc.11.csv,2277.648869,2278.319332,487.085,686.347,585.938,609.375,flatws,0.670463,199.262
218.enc.11.csv,2279.902509,2280.448261,1483.395,2346.863,1781.25,1710.938,dws.seq,0.545752,863.468
218.enc.11.csv,2293.078051,2293.63547,2231.579,3410.526,2742.188,2718.75,modws,0.557419,1178.947
218.enc.11.csv,2308.607466,2309.070529,1549.815,2021.053,1710.938,1781.25,dws,0.463063,471.238
218.enc.11.csv,2311.778462,2312.066917,547.368,989.474,843.75,843.75,dws,0.288455,442.106
218.enc.11.csv,2312.639928,2313.4897,1046.053,2505.263,1312.5,1101.562,dws.seq,0.849772,1459.21
218.enc.11.csv,2319.420102,2319.833294,1263.158,1682.657,1382.812,1382.812,dws,0.413192,419.499
218.enc.11.csv,2319.798211,2320.11785,1178.947,1682.657,1476.562,1359.375,dws,0.319639,503.71
218.enc.11.csv,2323.269827,2323.558282,526.316,1164.474,867.188,867.188,dws,0.288455,638.158
218.enc.11.csv,2324.968208,2325.474952,464.945,730.627,609.375,656.25,flatws,0.506744,265.682
218.enc.11.csv,2325.902961,2326.555648,819.188,974.17,914.062,914.062,flatws,0.652687,154.982
218.enc.11.csv,2325.983897,2326.95061,1480.263,2565.789,1945.312,1875,dws.seq,0.966713,1085.526
218.enc.11.csv,2334.413721,2335.50384,1538.995,2654.947,1992.188,2390.625,dws.seq,1.090119,1115.952
218.enc.11.csv,2334.583227,2336.373019,553.506,1361.842,773.438,703.125,modws.seg,1.789792,808.336
218.enc.11.csv,2342.818369,2343.73347,414.474,1107.011,914.062,937.5,dws.seg,0.915101,692.537
218.enc.11.csv,2350.376007,2351.916713,730.263,2269.737,984.375,984.375,pulse.flat.seg.2,1.540706,1539.474
218.enc.11.csv,2356.825211,2357.190379,1663.158,2014.76,1828.125,1828.125,dws,0.365168,351.602
218.enc.11.csv,2362.193759,2363.122254,265.683,1749.077,867.188,843.75,modws.seg.t,0.928495,1483.394
218.enc.11.csv,2377.173774,2377.586843,1284.211,2501.845,1546.875,1546.875,dws.seq,0.413069,1217.634
218.enc.11.csv,2377.91004,2379.20029,641.068,1923.205,843.75,843.75,modws.t,1.29025,1282.137
218.enc.11.csv,2378.76371,2379.387396,509.225,774.908,632.812,656.25,flatws,0.623686,265.683
218.enc.11.csv,2380.039794,2380.768726,442.804,708.487,515.625,585.938,flatws,0.728932,265.683
